file_id,segment_id,start,end,duration,text,asr_conf_mean,asr_conf_std,word_count,segment_path
001_2025-01-27,001_2025-01-27_segment_0033,137.03199999999998,140.207,3.1750000000000114,в трубных звуках весеннего гимна.,0.8612,0.1285406550473429,5,data/segments/001_2025-01-27/segment_0033.wav
001_2025-01-27,001_2025-01-27_segment_0034,140.307,142.891,2.584000000000003,"Я люблю тебя, жизнь, и надеюсь, что это взаимно.",0.9311111111111112,0.08296602383573115,9,data/segments/001_2025-01-27/segment_0034.wav
001_2025-01-27,001_2025-01-27_segment_0035,142.911,144.934,2.022999999999996,Господи.,0.827,0.0,1,data/segments/001_2025-01-27/segment_0035.wav
001_2025-01-27,001_2025-01-27_segment_0036,146.056,148.74,2.6839999999999975,"Так, вот теперь, значит, текст",0.5764,0.38292988914421394,5,data/segments/001_2025-01-27/segment_0036.wav
001_2025-01-27,001_2025-01-27_segment_0037,148.74,151.424,2.6839999999999975,текст тоже вам нужно прочитать.,0.9286,0.09680547505177586,5,data/segments/001_2025-01-27/segment_0037.wav
001_2025-01-27,001_2025-01-27_segment_0038,151.444,153.647,2.203000000000003,"И, в принципе, тоже можете с выражением.",0.6067142857142857,0.38917721511145115,7,data/segments/001_2025-01-27/segment_0038.wav
001_2025-01-27,001_2025-01-27_segment_0039,156.023,160.1395,4.116500000000002,"Мир вокруг стал тусклым, как забытая картина, на которой",0.9614444444444445,0.05452318568992258,9,data/segments/001_2025-01-27/segment_0039.wav
001_2025-01-27,001_2025-01-27_segment_0040,160.1395,164.256,4.116500000000002,"которой когда-то были яркие цвета, но теперь только смутные пятна.",0.9424999999999999,0.05857047037543747,10,data/segments/001_2025-01-27/segment_0040.wav
001_2025-01-27,001_2025-01-27_segment_0041,164.337,168.704,4.367000000000019,"Каждое утро похоже на предыдущее, сонное, безжизненное, словно я просыпаюсь",0.9319000000000001,0.08478790532197909,10,data/segments/001_2025-01-27/segment_0041.wav
001_2025-01-27,001_2025-01-27_segment_0042,168.704,173.071,4.36699999999999,"просыпаюсь только для того, чтобы снова погрузиться в пустоту.",0.9494444444444444,0.06939400390363547,9,data/segments/001_2025-01-27/segment_0042.wav
001_2025-01-27,001_2025-01-27_segment_0043,173.091,176.827,3.73599999999999,"Все вокруг кажется далеким, чужим, и каждый шаг дается",0.9582222222222223,0.045732312913786065,9,data/segments/001_2025-01-27/segment_0043.wav
001_2025-01-27,001_2025-01-27_segment_0044,176.827,180.563,3.73599999999999,"дается с трудом, как будто я тяну за собой тяжелую ножу.",0.91,0.09352753605222368,11,data/segments/001_2025-01-27/segment_0044.wav
001_2025-01-27,001_2025-01-27_segment_0045,180.543,183.276,2.733000000000004,"внутри пустота, которое не заполняется ничем,",0.9105,0.08456890681568491,6,data/segments/001_2025-01-27/segment_0045.wav
001_2025-01-27,001_2025-01-27_segment_0046,183.276,186.009,2.7329999999999757,"ничем, несмотря на усилия.",0.97,0.03461213659975355,4,data/segments/001_2025-01-27/segment_0046.wav
001_2025-01-27,001_2025-01-27_segment_0047,186.069,189.63299999999998,3.563999999999993,"Слова больше не имеют смысла, а чувства сливаются в один бесконечный",0.9364545454545454,0.07122410215139764,11,data/segments/001_2025-01-27/segment_0047.wav
001_2025-01-27,001_2025-01-27_segment_0048,189.63299999999998,193.197,3.5640000000000214,"бесконечный шум, не оставляя места для настоящего переживания.",0.842125,0.16599435231356516,8,data/segments/001_2025-01-27/segment_0048.wav
001_2025-01-27,001_2025-01-27_segment_0049,193.237,197.722,4.485000000000014,"Больше не хочется искать цвет, потому что темнота стала привычной.",0.9629999999999999,0.0574765652727749,10,data/segments/001_2025-01-27/segment_0049.wav
001_2025-01-27,001_2025-01-27_segment_0050,197.802,202.2665,4.464500000000015,"И ты начинаешь верить, что так будет всегда, что выхода нет, все попытки",0.9426153846153846,0.06345016215048686,13,data/segments/001_2025-01-27/segment_0050.wav
001_2025-01-27,001_2025-01-27_segment_0051,202.2665,206.731,4.464499999999987,попытки улыбнуться или поднять голову кажутся бессмысленными каждый день.,0.8925555555555555,0.16480375535095607,9,data/segments/001_2025-01-27/segment_0051.wav
001_2025-01-27,001_2025-01-27_segment_0052,206.771,210.195,3.4240000000000066,"Это просто еще один момент, когда ты выживаешь, а не живешь.",0.8462727272727272,0.1831529911899289,11,data/segments/001_2025-01-27/segment_0052.wav
001_2025-01-27,001_2025-01-27_segment_0053,211.238,213.501,2.2630000000000052,"Ну, ясно.",0.858,0.05798275605729695,2,data/segments/001_2025-01-27/segment_0053.wav
001_2025-01-27,001_2025-01-27_segment_0054,214.602,217.666,3.063999999999993,"Тени на стенах становятся все длиннее, и кажется,",0.920875,0.06428160701164834,8,data/segments/001_2025-01-27/segment_0054.wav
001_2025-01-27,001_2025-01-27_segment_0055,217.666,220.73,3.063999999999993,"кажется, что они поглощают меня, как забучий песок.",0.918625,0.05243209894711446,8,data/segments/001_2025-01-27/segment_0055.wav
001_2025-01-27,001_2025-01-27_segment_0056,220.77,225.0655,4.295499999999976,"Все, что когда-то приносило радость тебе, кажется, чуждым и ненастоящим,",0.9063000000000001,0.11689601266843014,10,data/segments/001_2025-01-27/segment_0056.wav
001_2025-01-27,001_2025-01-27_segment_0057,225.0655,229.361,4.295500000000004,"ненастоящим, как если бы я был зрителем собственной жизни.",0.9585555555555556,0.07158580709734141,9,data/segments/001_2025-01-27/segment_0057.wav
001_2025-01-27,001_2025-01-27_segment_0058,229.421,234.107,4.686000000000007,"Каждый день это лишь повторение без конца, где нет ни цели, ни смыслов.",0.8866153846153846,0.13115737268738042,13,data/segments/001_2025-01-27/segment_0058.wav
001_2025-01-27,001_2025-01-27_segment_0059,234.087,237.315,3.2280000000000086,Только вечная борьба с собственной тяжестью.,0.8193333333333334,0.33441570935987247,6,data/segments/001_2025-01-27/segment_0059.wav
001_2025-01-27,001_2025-01-27_segment_0060,237.355,240.502,3.14700000000002,"Время перестаёт иметь значение, как всё остальное.",0.9451428571428571,0.05916482223818635,7,data/segments/001_2025-01-27/segment_0060.wav
001_2025-01-27,001_2025-01-27_segment_0061,240.522,244.531,4.0090000000000146,"Внутри меня ничего не отвлекается, она меж за окном.",0.9186666666666667,0.09869143833180262,9,data/segments/001_2025-01-27/segment_0061.wav
001_2025-01-27,001_2025-01-27_segment_0062,244.551,248.1295,3.5785000000000196,"Я словно застрял в своём теле, которое давно перестало чувствовать",0.9019,0.15243829352670324,10,data/segments/001_2025-01-27/segment_0062.wav
001_2025-01-27,001_2025-01-27_segment_0063,248.1295,251.708,3.578499999999991,"чувствовать и в мыслях, которые блуждают.",0.911,0.05938686723510511,6,data/segments/001_2025-01-27/segment_0063.wav
001_2025-01-27,001_2025-01-27_segment_0064,251.688,256.64979999999997,4.9617999999999824,без цели все становится туманным и каждая попытка выбраться из этого,0.9257272727272727,0.12397023103075264,11,data/segments/001_2025-01-27/segment_0064.wav
001_2025-01-27,001_2025-01-27_segment_0065,256.64979999999997,261.6116,4.961800000000039,этого состояния лишь иллюзия которая исчезает тот же момент как появляется тишина,0.8980833333333332,0.06423742654945767,12,data/segments/001_2025-01-27/segment_0065.wav
001_2025-01-27,001_2025-01-27_segment_0066,261.6116,266.5734,4.9617999999999824,вокруг заполняет пустоту внутри и кажется что так будет всегда,0.9244999999999999,0.06654029689677608,10,data/segments/001_2025-01-27/segment_0066.wav
001_2025-01-27,001_2025-01-27_segment_0067,266.5734,271.53520000000003,4.961800000000039,всегда теперь как вы себя сейчас чувствуете после прочитанного,0.7305555555555556,0.2202737564436076,9,data/segments/001_2025-01-27/segment_0067.wav
001_2025-01-27,001_2025-01-27_segment_0068,271.53520000000003,276.497,4.9617999999999824,прочитанного ну немножко хуже немножко хуже,0.9115000000000001,0.07986926818244923,6,data/segments/001_2025-01-27/segment_0068.wav
001_2025-01-27,001_2025-01-27_segment_0069,277.574,281.822,4.2479999999999905,"Ну, просто вспомнила я все эти состояния, честно говоря.",0.7787777777777778,0.32918451428407813,9,data/segments/001_2025-01-27/segment_0069.wav
001_2025-01-27,001_2025-01-27_segment_0070,283.806,287.523,3.7170000000000414,"А вот есть ли что-то, какой-то момент, может, как-то ассоциация,",0.8275,0.2036561644864533,10,data/segments/001_2025-01-27/segment_0070.wav
001_2025-01-27,001_2025-01-27_segment_0071,287.523,291.24,3.7169999999999845,"ассоциация, которая помогает вам чувствовать себя лучше?",0.861,0.19261879451393105,7,data/segments/001_2025-01-27/segment_0071.wav
001_2025-01-27,001_2025-01-27_segment_0072,292.282,296.089,3.8070000000000164,"Да, вот именно из прочитанного, может быть, или вообще в целом.",0.6695454545454546,0.2063227392394564,11,data/segments/001_2025-01-27/segment_0072.wav
001_2025-01-27,001_2025-01-27_segment_0073,296.204,300.70933333333335,4.50533333333334,"Нет, просто у меня есть знания природы вот таких состояний,",0.776,0.31253550909367794,10,data/segments/001_2025-01-27/segment_0073.wav
001_2025-01-27,001_2025-01-27_segment_0074,300.70933333333335,305.2146666666667,4.50533333333334,"состояний, и я понимаю, что это",0.9798333333333332,0.021217131442932323,6,data/segments/001_2025-01-27/segment_0074.wav
001_2025-01-27,001_2025-01-27_segment_0075,305.2146666666667,309.72,4.50533333333334,"это как бы патологично, и что это не так и есть, в смысле.",0.8280769230769232,0.2222661548453646,13,data/segments/001_2025-01-27/segment_0075.wav
001_2025-01-27,001_2025-01-27_segment_0076,309.74,313.6595,3.919499999999971,"То есть я понимаю, что это, я знаю,",0.933,0.10918660305053127,8,data/segments/001_2025-01-27/segment_0076.wav
001_2025-01-27,001_2025-01-27_segment_0077,313.6595,317.579,3.9195000000000277,"знаю, как это, но я знаю, что это не на самом деле,",0.9556666666666667,0.10005483345131157,12,data/segments/001_2025-01-27/segment_0077.wav
001_2025-01-27,001_2025-01-27_segment_0078,317.579,321.49850000000004,3.9195000000000277,"деле, а это то, как я думаю, ну, в смысле, на",0.8923636363636362,0.16914152223937962,11,data/segments/001_2025-01-27/segment_0078.wav
001_2025-01-27,001_2025-01-27_segment_0079,321.49850000000004,325.418,3.919499999999971,"данный момент, что вот так вот.",0.9066666666666666,0.07631426253765851,6,data/segments/001_2025-01-27/segment_0079.wav
001_2025-01-27,001_2025-01-27_segment_0080,326.512,331.21000000000004,4.698000000000036,"Ну, как бы, какая-то внутренняя опора есть, поэтому и...",0.8743333333333333,0.22225829568319833,9,data/segments/001_2025-01-27/segment_0080.wav
001_2025-01-27,001_2025-01-27_segment_0081,331.21000000000004,335.908,4.697999999999979,"и... Как бы, да.",0.9075,0.06828128098778856,4,data/segments/001_2025-01-27/segment_0081.wav
001_2025-01-27,001_2025-01-27_segment_0082,336.008,339.734,3.725999999999999,"А вот вы замечали, что в последнее время ваше настроение как-то изменилось?",0.6763333333333333,0.39075971071126503,12,data/segments/001_2025-01-27/segment_0082.wav
001_2025-01-27,001_2025-01-27_segment_0083,339.754,341.898,2.1440000000000055,В какое время?,0.8486666666666666,0.1230216783064405,3,data/segments/001_2025-01-27/segment_0083.wav
001_2025-01-27,001_2025-01-27_segment_0084,342.038,346.545,4.507000000000005,"Ну, последние, может быть, несколько месяцев, последние недели.",0.869875,0.15235057081800327,8,data/segments/001_2025-01-27/segment_0084.wav
001_2025-01-27,001_2025-01-27_segment_0085,351.858,356.54533333333336,4.687333333333356,"Ну да, в смысле, я как-то много работала, но",0.9308888888888889,0.09795208579255019,9,data/segments/001_2025-01-27/segment_0085.wav
001_2025-01-27,001_2025-01-27_segment_0086,356.54533333333336,361.23266666666666,4.687333333333299,"но относительно вот той картинки, в смысле, у меня работоспособность повыше,",0.8036363636363636,0.28995319371487277,11,data/segments/001_2025-01-27/segment_0086.wav
001_2025-01-27,001_2025-01-27_segment_0087,361.23266666666666,365.92,4.687333333333356,"повыше, но я фиг его знает, у меня же вот так вот.",0.8508333333333334,0.1429429850314347,12,data/segments/001_2025-01-27/segment_0087.wav
001_2025-01-27,001_2025-01-27_segment_0088,367.162,371.128,3.966000000000008,"Там будет что-нибудь какая-нибудь болячка, ковид, может меня снова вышибет.",0.8445,0.11960327940505831,10,data/segments/001_2025-01-27/segment_0088.wav
001_2025-01-27,001_2025-01-27_segment_0089,371.128,375.094,3.966000000000008,вышибет.,0.932,0.0,1,data/segments/001_2025-01-27/segment_0089.wav
001_2025-01-27,001_2025-01-27_segment_0090,375.174,379.08,3.906000000000006,"Чувствуете ли вы то, что у вас есть энергия справляться с повседневными задачами?",0.7655384615384615,0.29487189743587955,13,data/segments/001_2025-01-27/segment_0090.wav
001_2025-01-27,001_2025-01-27_segment_0091,380.36,385.287,4.926999999999964,"Ну, не всегда.",0.6643333333333333,0.3360451358572734,3,data/segments/001_2025-01-27/segment_0091.wav
001_2025-01-27,001_2025-01-27_segment_0092,385.307,388.06050000000005,2.753500000000031,"Ну, я понимаю, что вот это вот пройдет",0.94725,0.05262739645035518,8,data/segments/001_2025-01-27/segment_0092.wav
001_2025-01-27,001_2025-01-27_segment_0093,388.06050000000005,390.814,2.753499999999974,пройдет такое состояние.,0.9666666666666667,0.042571508469084474,3,data/segments/001_2025-01-27/segment_0093.wav
001_2025-01-27,001_2025-01-27_segment_0094,392.356,395.46,3.103999999999985,"Ну, я говорю, я устала.",0.9558,0.0626115005410348,5,data/segments/001_2025-01-27/segment_0094.wav
001_2025-01-27,001_2025-01-27_segment_0095,395.48,399.025,3.544999999999959,"Вот я встаю, вот у меня бывают такие дни, я говорю, я устала.",0.5121538461538462,0.3516396939467647,13,data/segments/001_2025-01-27/segment_0095.wav
001_2025-01-27,001_2025-01-27_segment_0096,399.045,402.95,3.9049999999999727,"У меня даже семья знает все это и говорит, ну, блин, елки-палки.",0.6348333333333334,0.2538112517504918,12,data/segments/001_2025-01-27/segment_0096.wav
001_2025-01-27,001_2025-01-27_segment_0097,403.01,407.616,4.6059999999999945,"Ну, вот да, и я просто знаю, что, ну, такой сегодня день.",0.8835000000000001,0.16029092868338438,12,data/segments/001_2025-01-27/segment_0097.wav
001_2025-01-27,001_2025-01-27_segment_0098,408.794,412.7935,3.999500000000012,"Но сегодня я просто, может быть, и делаю чуть-чуть меньше,",0.7021,0.32601821694159633,10,data/segments/001_2025-01-27/segment_0098.wav
001_2025-01-27,001_2025-01-27_segment_0099,412.7935,416.793,3.999500000000012,чем обычно.,0.9165,0.09687362902255703,2,data/segments/001_2025-01-27/segment_0099.wav
001_2025-01-27,001_2025-01-27_segment_0100,416.934,420.28200000000004,3.348000000000013,"Часто вы думаете о том, что не можете с чем-то справиться или что",0.9553076923076923,0.057215068841731755,13,data/segments/001_2025-01-27/segment_0100.wav
001_2025-01-27,001_2025-01-27_segment_0101,420.28200000000004,423.63,3.3479999999999563,что всё не имеет смысла?,0.8388,0.1474913556789007,5,data/segments/001_2025-01-27/segment_0101.wav
001_2025-01-27,001_2025-01-27_segment_0102,425.365,428.44849999999997,3.083499999999958,"Ну, такое прямо, чтобы все не имеет смысла, слава",0.8825555555555555,0.11016931413863743,9,data/segments/001_2025-01-27/segment_0102.wav
001_2025-01-27,001_2025-01-27_segment_0103,428.44849999999997,431.532,3.083500000000015,"богу, нету.",0.933,0.07212489168102784,2,data/segments/001_2025-01-27/segment_0103.wav
001_2025-01-27,001_2025-01-27_segment_0104,431.793,435.978,4.185000000000002,"Ну, по крайней мере, что у меня дети есть, и есть личная ответственность.",0.7396923076923076,0.3448734996621671,13,data/segments/001_2025-01-27/segment_0104.wav
001_2025-01-27,001_2025-01-27_segment_0105,436.058,439.442,3.3840000000000146,"Еще бы я там не думала, смысл-то все равно есть.",0.8459,0.16753271653951987,10,data/segments/001_2025-01-27/segment_0105.wav
001_2025-01-27,001_2025-01-27_segment_0106,441.124,445.309,4.185000000000002,"И поэтому могу, не могу, а пытаться надо.",0.93075,0.08858853521437504,8,data/segments/001_2025-01-27/segment_0106.wav
001_2025-01-27,001_2025-01-27_segment_0107,450.83,454.641,3.8110000000000355,"Есть ли у вас моменты, когда вы чувствуете радость или удовлетворение?",0.6991818181818181,0.22819063003630022,11,data/segments/001_2025-01-27/segment_0107.wav
001_2025-01-27,001_2025-01-27_segment_0108,454.681,457.449,2.768000000000029,Или сейчас такие моменты стали реже проявляться?,0.7615714285714287,0.27892642825833547,7,data/segments/001_2025-01-27/segment_0108.wav
001_2025-01-27,001_2025-01-27_segment_0109,461.16,464.991,3.8309999999999604,"Сейчас да, сейчас чуть-чуть лучше.",0.588,0.30574908012944213,5,data/segments/001_2025-01-27/segment_0109.wav
001_2025-01-27,001_2025-01-27_segment_0110,470.511,473.054,2.5429999999999495,"Ой, ну без таблеток я в принципе",0.7352857142857143,0.2264602351302279,7,data/segments/001_2025-01-27/segment_0110.wav
001_2025-01-27,001_2025-01-27_segment_0111,473.054,475.597,2.5430000000000064,принципе не засыпаю.,0.8086666666666668,0.28745492400258743,3,data/segments/001_2025-01-27/segment_0111.wav
001_2025-01-27,001_2025-01-27_segment_0112,475.697,479.342,3.644999999999982,И с таблетками я иногда засыпаю плохо.,0.7205714285714285,0.3608586321275305,7,data/segments/001_2025-01-27/segment_0112.wav
001_2025-01-27,001_2025-01-27_segment_0113,480.904,484.448,3.5439999999999827,"Если вы плохо спите, это отражается как-то на вашем самочувствии?",0.7177,0.16516527076436702,10,data/segments/001_2025-01-27/segment_0113.wav
001_2025-01-27,001_2025-01-27_segment_0114,485.87,490.255,4.384999999999991,"Ну да, если я плохо сплю, я потом...",0.869,0.13895220144248988,8,data/segments/001_2025-01-27/segment_0114.wav
001_2025-01-27,001_2025-01-27_segment_0115,490.255,494.64,4.384999999999991,потом... Сонная голова у меня может болеть.,0.8585714285714285,0.11629539564238578,7,data/segments/001_2025-01-27/segment_0115.wav
001_2025-01-27,001_2025-01-27_segment_0116,496.302,500.3455,4.0434999999999945,"Ну, в принципе, если я усну где-то до двух,",0.897,0.08560665861952561,9,data/segments/001_2025-01-27/segment_0116.wav
001_2025-01-27,001_2025-01-27_segment_0117,500.3455,504.389,4.0434999999999945,"двух, до трех проснулась в восемь, у меня уже нормальный день будет.",0.7405833333333334,0.28403183507017893,12,data/segments/001_2025-01-27/segment_0117.wav
001_2025-01-27,001_2025-01-27_segment_0118,505.97,509.6335,3.663499999999999,"Ну, бывает, если я особенно болею, например,",0.9189999999999999,0.1387143347555207,7,data/segments/001_2025-01-27/segment_0118.wav
001_2025-01-27,001_2025-01-27_segment_0119,509.6335,513.297,3.663499999999999,"например, то у меня легко бессонница.",0.9628333333333333,0.04050390927634844,6,data/segments/001_2025-01-27/segment_0119.wav
001_2025-01-27,001_2025-01-27_segment_0120,513.357,516.3195000000001,2.962500000000091,"Ну, еще когда у меня какие-то переживания",0.9748571428571429,0.029168639389068583,7,data/segments/001_2025-01-27/segment_0120.wav
001_2025-01-27,001_2025-01-27_segment_0121,516.3195000000001,519.282,2.9624999999999773,"сильные, после этого давление, например, поднималось.",0.9105,0.11308006013440214,6,data/segments/001_2025-01-27/segment_0121.wav
001_2025-01-27,001_2025-01-27_segment_0122,519.302,522.485,3.1829999999999927,"Ну, бывает, что я вообще уснуть не могу.",0.82875,0.19892407022350442,8,data/segments/001_2025-01-27/segment_0122.wav
001_2025-01-27,001_2025-01-27_segment_0123,524.287,529.046,4.7590000000000146,"Чувствуете ли вы то, что теряете интерес к тем вещам в жизни, которым ранее испытывали сильный интерес, не поделите?",0.6476842105263158,0.4134385689463402,19,data/segments/001_2025-01-27/segment_0123.wav
001_2025-01-27,001_2025-01-27_segment_0124,529.067,532.862,3.794999999999959,Нуууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууууу,0.005,0.0,1,data/segments/001_2025-01-27/segment_0124.wav
001_2025-01-27,001_2025-01-27_segment_0125,538.748,542.453,3.7049999999999272,"Ну да, но я не считаю, что это как-то патологично.",0.8068,0.16233011632678226,10,data/segments/001_2025-01-27/segment_0125.wav
001_2025-01-27,001_2025-01-27_segment_0126,542.553,546.1785,3.625499999999988,Но вот именно на данной стадии сейчас не,0.913,0.15408902806958244,8,data/segments/001_2025-01-27/segment_0126.wav
001_2025-01-27,001_2025-01-27_segment_0127,546.1785,549.804,3.625499999999988,"вижу, что у меня какая-то патологичная прям потеря интереса.",0.6888888888888889,0.3269321200358128,9,data/segments/001_2025-01-27/segment_0127.wav
001_2025-01-27,001_2025-01-27_segment_0128,549.824,553.83975,4.0157500000000255,"Ну то есть если я любила потанцевать на людях,",0.8613333333333333,0.19663417810746942,9,data/segments/001_2025-01-27/segment_0128.wav
001_2025-01-27,001_2025-01-27_segment_0129,553.83975,557.8554999999999,4.015749999999912,"людях, ну в смысле куда-то сходить, ну мне уже просто, я хоть танцую, но у меня возраст",0.7214705882352942,0.30533037796112317,17,data/segments/001_2025-01-27/segment_0129.wav
001_2025-01-27,001_2025-01-27_segment_0130,557.8554999999999,561.8712499999999,4.0157500000000255,"возраст уже как-то, ну честно говоря, не позволяет, да, мне очень",0.7918181818181818,0.24670095994212027,11,data/segments/001_2025-01-27/segment_0130.wav
001_2025-01-27,001_2025-01-27_segment_0131,561.8712499999999,565.887,4.0157500000000255,будет это все.,0.9776666666666666,0.01817507450695413,3,data/segments/001_2025-01-27/segment_0131.wav
001_2025-01-27,001_2025-01-27_segment_0132,566.373,570.028,3.6549999999999727,"Ну да, наверное, я",0.81525,0.24658652977538464,4,data/segments/001_2025-01-27/segment_0132.wav
001_2025-01-27,001_2025-01-27_segment_0133,570.028,573.683,3.6549999999999727,меньше пытаюсь в люди выходить.,0.9241999999999999,0.11458708478707362,5,data/segments/001_2025-01-27/segment_0133.wav
001_2025-01-27,001_2025-01-27_segment_0134,573.703,576.4069999999999,2.703999999999951,"Ну, в смысле, если раньше я что-то пыталась,",0.481875,0.2897651450497701,8,data/segments/001_2025-01-27/segment_0134.wav
001_2025-01-27,001_2025-01-27_segment_0135,576.4069999999999,579.111,2.7040000000000646,"пыталась, теперь я делаю то с необходимостью, наверное.",0.73575,0.3194422594818305,8,data/segments/001_2025-01-27/segment_0135.wav
001_2025-01-27,001_2025-01-27_segment_0136,579.271,583.637,4.3659999999999854,"Ну, как бы, чтобы совсем отношения не развалились вот так вот.",0.859,0.1694980825850251,11,data/segments/001_2025-01-27/segment_0136.wav
001_2025-01-27,001_2025-01-27_segment_0137,588.884,591.6279999999999,2.7439999999999145,"Есть ли у вас ощущение, что вас кто-то поддерживает или",0.532,0.33968645673457293,10,data/segments/001_2025-01-27/segment_0137.wav
001_2025-01-27,001_2025-01-27_segment_0138,591.6279999999999,594.372,2.744000000000028,или вы напротив чувствуете себя изолированной?,0.6268333333333334,0.21611609534383752,6,data/segments/001_2025-01-27/segment_0138.wav
001_2025-01-27,001_2025-01-27_segment_0139,595.769,600.167,4.398000000000025,"Ну, у меня немножко внутри моей семьи нормальное",0.674625,0.371915480989969,8,data/segments/001_2025-01-27/segment_0139.wav
001_2025-01-27,001_2025-01-27_segment_0140,600.167,604.5649999999999,4.397999999999911,нормальное отношение с,0.8873333333333333,0.07892612579705996,3,data/segments/001_2025-01-27/segment_0140.wav
001_2025-01-27,001_2025-01-27_segment_0141,604.5649999999999,608.963,4.398000000000025,стороны мамы.,0.887,0.06646803743153552,2,data/segments/001_2025-01-27/segment_0141.wav
001_2025-01-27,001_2025-01-27_segment_0142,610.985,614.008,3.0230000000000246,"Иногда как-то странное, я считаю,",0.8371999999999999,0.09188416620941828,5,data/segments/001_2025-01-27/segment_0142.wav
001_2025-01-27,001_2025-01-27_segment_0143,614.008,617.031,3.022999999999911,"считаю, ко мне какое-то отношение.",0.8497999999999999,0.08652860798602968,5,data/segments/001_2025-01-27/segment_0143.wav
001_2025-01-27,001_2025-01-27_segment_0144,619.173,622.857,3.683999999999969,"Ну, немножко мне как-то кажется, что мне не хватает",0.8534444444444444,0.1607631107492567,9,data/segments/001_2025-01-27/segment_0144.wav
001_2025-01-27,001_2025-01-27_segment_0145,623.714,628.2,4.48599999999999,"Какой-то искренность, что ли.",0.90925,0.08745427376635172,4,data/segments/001_2025-01-27/segment_0145.wav
001_2025-01-27,001_2025-01-27_segment_0146,628.261,632.3733333333333,4.112333333333368,Ну или что-то меня... Ни в чём-то меня,0.63875,0.31542069413041735,8,data/segments/001_2025-01-27/segment_0146.wav
001_2025-01-27,001_2025-01-27_segment_0147,632.3733333333333,636.4856666666666,4.112333333333254,"меня подозревают, я не знаю.",0.7534,0.2143240537130632,5,data/segments/001_2025-01-27/segment_0147.wav
001_2025-01-27,001_2025-01-27_segment_0148,636.4856666666666,640.598,4.112333333333368,знаю.,0.859,0.0,1,data/segments/001_2025-01-27/segment_0148.wav
001_2025-01-27,001_2025-01-27_segment_0149,640.658,644.183,3.5249999999999773,"А что, по-вашему мнению, могло бы помочь вам сейчас или облегчить",0.9047272727272727,0.07464193313291251,11,data/segments/001_2025-01-27/segment_0149.wav
001_2025-01-27,001_2025-01-27_segment_0150,644.183,647.708,3.5249999999999773,облегчить ваше состояние?,0.6093333333333334,0.3706377386793381,3,data/segments/001_2025-01-27/segment_0150.wav
001_2025-01-27,001_2025-01-27_segment_0151,647.728,650.312,2.58400000000006,"Ну, именно негативные какие-то аспекты.",0.5468,0.3345791386204466,5,data/segments/001_2025-01-27/segment_0151.wav
001_2025-01-27,001_2025-01-27_segment_0152,654.548,657.231,2.6829999999999927,Я депрессанты принимаю.,0.8959999999999999,0.10340696301506969,3,data/segments/001_2025-01-27/segment_0152.wav
001_2025-01-27,001_2025-01-27_segment_0153,657.271,660.314,3.0430000000000064,"Если надо, я норматемики принимаю иногда.",0.955,0.03466987164671942,6,data/segments/001_2025-01-27/segment_0153.wav
001_2025-01-27,001_2025-01-27_segment_0154,660.334,663.4875,3.153500000000008,И я хожу на психотерапию как минимум,0.8278571428571428,0.2795194856483942,7,data/segments/001_2025-01-27/segment_0154.wav
001_2025-01-27,001_2025-01-27_segment_0155,663.4875,666.641,3.153500000000008,минимум раз в месяц.,0.7045,0.4721309846500933,4,data/segments/001_2025-01-27/segment_0155.wav
001_2025-01-27,001_2025-01-27_segment_0156,666.701,670.0550000000001,3.354000000000042,"Если мне сильно приспичит, я",0.9516,0.05056975380600541,5,data/segments/001_2025-01-27/segment_0156.wav
001_2025-01-27,001_2025-01-27_segment_0157,670.0550000000001,673.409,3.353999999999928,я чаще могу это ходить.,0.9456,0.08251848277810249,5,data/segments/001_2025-01-27/segment_0157.wav
001_2025-01-27,001_2025-01-27_segment_0158,673.969,676.232,2.26299999999992,"Ну, если...",0.78,0.2998132752230962,2,data/segments/001_2025-01-27/segment_0158.wav
001_2025-01-27,001_2025-01-27_segment_0159,677.056,681.24,4.183999999999969,"Совсем что-то плохо уже, и не то, не то, не то, не то, не то помогает.",0.873125,0.14825512919738504,16,data/segments/001_2025-01-27/segment_0159.wav
001_2025-01-27,001_2025-01-27_segment_0160,681.3,684.543,3.243000000000052,"Ну, я тоже знаю, мне помогают всякие ужасные и страшные фильмы.",0.9172727272727272,0.12427798751918291,11,data/segments/001_2025-01-27/segment_0160.wav
001_2025-01-27,001_2025-01-27_segment_0161,684.563,688.867,4.303999999999974,И я к ним тоже прибегаю.,0.7683333333333334,0.37965809179664095,6,data/segments/001_2025-01-27/segment_0161.wav
001_2025-01-27,001_2025-01-27_segment_0162,690.449,694.1724999999999,3.7234999999999445,"Ну, то есть я знаю, знаю, что физическая нагрузка мне помогает,",0.7190909090909091,0.35409474849126316,11,data/segments/001_2025-01-27/segment_0162.wav
001_2025-01-27,001_2025-01-27_segment_0163,694.1724999999999,697.896,3.723500000000058,"помогает, как бы даже если бы мне не хотелось ее там делать.",0.9089999999999999,0.10037112949630303,12,data/segments/001_2025-01-27/segment_0163.wav
